latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
62.3184,5.7257843,0.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-10-03T17:00,11.3,87,1.80,0.00,15.8,195,29.2,12.6
2023-10-03T18:00,11.0,87,3.00,0.00,20.2,218,38.2,12.6
2023-10-03T19:00,11.4,82,0.00,0.00,25.9,267,44.3,12.5
2023-10-03T20:00,11.3,80,0.00,0.00,32.4,270,49.3,12.4
2023-10-03T21:00,11.1,79,0.00,0.00,27.7,268,50.4,12.4
2023-10-03T22:00,11.1,79,0.00,0.00,22.3,262,42.5,12.3
2023-10-03T23:00,11.0,80,0.00,0.00,20.5,263,34.6,12.3
2023-10-04T00:00,10.4,88,0.20,0.00,20.5,239,31.7,12.3
2023-10-04T01:00,10.8,80,0.00,0.00,33.8,275,52.9,12.2
2023-10-04T02:00,10.4,87,0.60,0.00,24.1,270,51.1,12.1
2023-10-04T03:00,10.4,84,0.50,0.00,24.8,279,38.5,12.0
2023-10-04T04:00,10.4,83,0.00,0.00,31.0,280,47.2,12.0
2023-10-04T05:00,10.3,89,1.70,0.00,37.4,290,58.7,12.0
2023-10-04T06:00,10.3,89,1.60,0.00,24.1,285,51.8,12.0
2023-10-04T07:00,10.3,83,0.10,0.00,22.3,296,40.0,12.0
2023-10-04T08:00,10.6,80,0.00,0.00,18.7,298,35.6,12.1
2023-10-04T09:00,10.7,78,0.00,0.00,21.6,286,36.7,12.1
2023-10-04T10:00,11.4,78,0.00,0.00,28.4,276,43.6,12.2
2023-10-04T11:00,11.5,78,0.00,0.00,27.0,285,43.9,12.2
2023-10-04T12:00,11.9,76,0.00,0.00,21.2,282,34.9,12.3
2023-10-04T13:00,12.0,74,0.00,0.00,18.7,282,32.8,12.4
2023-10-04T14:00,11.6,78,0.00,0.00,15.5,292,29.2,12.3
2023-10-04T15:00,11.1,82,0.10,0.00,10.4,279,25.2,12.2
2023-10-04T16:00,11.0,87,0.00,0.00,11.2,254,17.6,11.9
2023-10-04T17:00,10.4,88,0.00,0.00,5.4,225,16.9,11.7
2023-10-04T18:00,10.0,90,0.10,0.00,4.0,275,10.8,11.8
2023-10-04T19:00,9.7,91,0.00,0.00,5.4,233,8.6,11.6
2023-10-04T20:00,8.7,91,0.00,0.00,6.5,194,9.4,11.5
2023-10-04T21:00,8.5,89,0.00,0.00,5.4,210,9.0,11.3
2023-10-04T22:00,8.4,89,0.00,0.00,4.3,186,8.3,11.2
2023-10-04T23:00,8.0,93,0.10,0.00,7.2,172,10.8,11.1
2023-10-05T00:00,8.1,82,0.00,0.00,6.5,244,9.7,11.2
2023-10-05T01:00,8.0,85,0.00,0.00,7.6,237,15.1,11.3
2023-10-05T02:00,8.7,86,1.20,0.00,13.3,275,20.5,11.3
2023-10-05T03:00,8.8,79,0.00,0.00,13.3,284,20.5,11.1
2023-10-05T04:00,9.0,79,0.00,0.00,10.4,279,21.6,11.2
2023-10-05T05:00,8.7,82,0.00,0.00,6.5,217,16.6,11.1
2023-10-05T06:00,8.4,93,1.50,0.00,10.4,175,19.1,11.0
2023-10-05T07:00,8.4,88,0.40,0.00,7.9,222,16.2,11.2
2023-10-05T08:00,9.1,87,0.00,0.00,7.9,224,12.6,11.4
2023-10-05T09:00,9.2,83,0.00,0.00,9.4,248,15.1,11.5
2023-10-05T10:00,9.9,80,0.00,0.00,17.3,264,27.0,11.7
2023-10-05T11:00,10.3,73,0.00,0.00,18.0,276,29.9,11.8
2023-10-05T12:00,11.1,75,0.00,0.00,13.3,263,25.2,12.0
2023-10-05T13:00,11.6,76,0.00,0.00,15.5,261,26.3,11.9
2023-10-05T14:00,10.7,78,0.10,0.00,15.5,260,25.6,11.9
2023-10-05T15:00,10.8,72,0.00,0.00,14.4,260,25.6,11.8
2023-10-05T16:00,10.7,72,0.00,0.00,10.8,247,22.7,11.7
2023-10-05T17:00,10.1,76,0.00,0.00,7.2,204,16.9,11.5
2023-10-05T18:00,10.0,80,0.00,0.00,8.6,183,13.0,11.2
2023-10-05T19:00,10.1,82,0.00,0.00,10.4,172,16.2,10.9
2023-10-05T20:00,10.4,81,0.00,0.00,11.5,175,19.8,10.7
2023-10-05T21:00,9.9,79,0.00,0.00,10.1,157,16.9,10.6
2023-10-05T22:00,10.0,78,0.00,0.00,11.2,156,17.3,10.6
2023-10-05T23:00,9.4,76,0.00,0.00,11.2,159,17.3,10.6
2023-10-06T00:00,9.5,74,0.00,0.00,11.2,147,16.9,10.8
2023-10-06T01:00,9.9,74,0.00,0.00,12.2,154,18.7,10.8
2023-10-06T02:00,10.1,73,0.00,0.00,13.0,159,20.2,10.8
2023-10-06T03:00,10.4,70,0.00,0.00,10.8,154,16.9,10.7
2023-10-06T04:00,10.4,72,0.10,0.00,13.7,154,20.9,10.8
2023-10-06T05:00,10.0,77,0.10,0.00,13.7,149,21.6,10.9
2023-10-06T06:00,9.7,66,0.10,0.00,15.8,152,26.3,10.7
2023-10-06T07:00,9.2,81,0.40,0.00,9.4,147,24.1,10.8
2023-10-06T08:00,9.0,86,1.20,0.00,8.3,121,15.5,10.9
2023-10-06T09:00,8.8,87,2.10,0.00,13.7,78,21.6,10.8
2023-10-06T10:00,8.7,87,2.20,0.00,17.6,46,27.7,10.9
2023-10-06T11:00,8.5,88,2.50,0.00,21.2,36,33.5,10.9
2023-10-06T12:00,8.4,88,3.00,0.00,22.3,39,35.6,10.7
2023-10-06T13:00,8.4,89,2.10,0.00,20.5,38,35.6,10.7
2023-10-06T14:00,8.9,85,0.80,0.00,27.0,37,44.3,10.9
2023-10-06T15:00,8.7,86,0.30,0.00,15.5,21,35.6,10.8
2023-10-06T16:00,9.1,79,0.60,0.00,41.8,25,66.6,10.8
2023-10-06T17:00,8.4,77,0.90,0.00,41.8,22,67.7,10.6
2023-10-06T18:00,8.0,64,0.20,0.00,37.1,21,66.6,10.6
2023-10-06T19:00,8.0,61,0.00,0.00,32.0,16,59.0,10.4
2023-10-06T20:00,7.7,67,0.00,0.00,32.8,356,56.2,10.2
2023-10-06T21:00,7.4,57,0.00,0.00,27.0,354,46.1,10.4
2023-10-06T22:00,7.4,55,0.00,0.00,23.8,349,42.8,10.3
2023-10-06T23:00,7.3,76,0.10,0.00,13.0,324,48.2,10.2
2023-10-07T00:00,6.7,67,0.00,0.00,29.5,8,54.4,10.2
2023-10-07T01:00,6.7,69,0.00,0.00,22.0,11,49.3,10.2
2023-10-07T02:00,6.8,61,0.00,0.00,27.7,356,44.6,10.1
2023-10-07T03:00,6.7,67,0.00,0.00,18.7,10,44.6,9.9
2023-10-07T04:00,6.8,59,0.00,0.00,25.9,346,45.7,9.9
2023-10-07T05:00,6.8,67,0.00,0.00,27.4,333,43.6,9.9
2023-10-07T06:00,6.6,85,0.10,0.00,25.6,338,45.4,9.9
2023-10-07T07:00,6.8,74,0.40,0.00,15.8,334,40.7,10.0
2023-10-07T08:00,6.2,57,0.00,0.00,23.0,349,37.8,10.2
2023-10-07T09:00,6.5,56,0.00,0.00,21.6,337,34.9,10.3
2023-10-07T10:00,7.1,56,0.00,0.00,23.8,334,38.5,10.5
2023-10-07T11:00,7.5,62,0.20,0.00,21.6,333,39.2,10.7
2023-10-07T12:00,7.3,60,0.10,0.00,25.2,326,40.3,10.8
2023-10-07T13:00,7.1,60,0.00,0.00,21.6,349,45.7,10.7
2023-10-07T14:00,7.2,58,0.00,0.00,24.5,332,42.1,10.6
2023-10-07T15:00,7.2,57,0.00,0.00,21.2,334,37.8,10.4
2023-10-07T16:00,6.8,59,0.00,0.00,23.8,333,39.2,10.1
2023-10-07T17:00,6.2,61,0.00,0.00,20.9,326,37.4,9.9
2023-10-07T18:00,5.7,69,0.30,0.00,20.5,320,46.1,9.9
2023-10-07T19:00,5.6,82,0.40,0.00,25.9,328,44.6,9.8
2023-10-07T20:00,5.3,66,0.20,0.00,21.2,323,39.2,9.8
2023-10-07T21:00,5.6,65,0.00,0.00,22.3,332,35.6,9.7
2023-10-07T22:00,5.5,63,0.00,0.00,21.6,326,37.1,9.7
2023-10-07T23:00,5.8,69,0.10,0.00,23.0,316,43.2,9.7
2023-10-08T00:00,5.7,63,0.10,0.00,19.8,321,42.1,9.7
2023-10-08T01:00,5.7,63,0.00,0.00,19.1,313,38.9,9.7
2023-10-08T02:00,5.6,70,0.00,0.00,17.3,323,40.3,9.6
2023-10-08T03:00,6.1,68,0.20,0.00,18.7,318,35.3,9.4
2023-10-08T04:00,5.1,80,0.20,0.00,9.0,339,28.8,9.3
2023-10-08T05:00,5.5,70,0.00,0.00,13.3,300,20.5,9.5
2023-10-08T06:00,5.7,80,0.10,0.00,10.8,296,29.5,9.3
2023-10-08T07:00,6.0,73,0.20,0.00,15.1,298,24.1,9.4
2023-10-08T08:00,6.6,72,0.00,0.00,18.4,296,29.2,9.7
2023-10-08T09:00,6.5,78,0.20,0.00,20.9,287,34.6,9.9
2023-10-08T10:00,7.0,71,0.20,0.00,16.2,289,32.0,10.0
2023-10-08T11:00,7.5,71,0.10,0.00,21.2,286,35.6,10.0
2023-10-08T12:00,7.3,65,0.10,0.00,18.7,271,31.0,10.2
2023-10-08T13:00,6.6,77,0.70,0.00,17.6,245,29.9,10.3
2023-10-08T14:00,6.8,65,0.20,0.00,16.6,282,27.4,10.1
2023-10-08T15:00,7.3,66,0.00,0.00,15.8,274,27.4,9.9
2023-10-08T16:00,6.7,84,0.40,0.00,20.2,281,31.3,9.8
2023-10-08T17:00,6.5,78,0.50,0.00,19.8,284,31.3,9.7
2023-10-08T18:00,6.1,66,0.00,0.00,15.1,274,29.5,9.5
2023-10-08T19:00,6.0,66,0.00,0.00,14.4,259,24.8,9.5
2023-10-08T20:00,6.1,69,0.00,0.00,13.3,250,23.0,9.6
2023-10-08T21:00,5.6,82,0.20,0.00,13.7,203,21.6,9.4
2023-10-08T22:00,5.6,84,0.30,0.00,14.8,201,23.8,9.4
2023-10-08T23:00,5.7,85,0.10,0.00,15.8,202,24.1,9.3
2023-10-09T00:00,5.9,81,0.10,0.00,14.4,203,22.7,9.3
2023-10-09T01:00,6.2,83,0.30,0.00,14.4,217,23.4,9.4
2023-10-09T02:00,6.1,86,0.90,0.00,10.4,190,22.7,9.5
2023-10-09T03:00,6.0,76,0.50,0.00,20.9,205,32.8,9.2
2023-10-09T04:00,6.1,77,0.00,0.00,13.7,216,33.5,9.4
2023-10-09T05:00,6.2,84,0.40,0.00,9.7,211,24.1,9.4
2023-10-09T06:00,6.2,84,0.90,0.00,14.0,204,22.7,9.4
2023-10-09T07:00,6.4,83,0.10,0.00,14.8,222,27.4,9.4
2023-10-09T08:00,7.0,78,0.00,0.00,15.5,206,24.8,9.6
2023-10-09T09:00,7.4,81,0.10,0.00,16.6,211,30.6,9.7
2023-10-09T10:00,7.2,85,0.70,0.00,15.5,221,36.7,9.8
2023-10-09T11:00,7.1,84,0.70,0.00,20.5,216,32.0,10.0
2023-10-09T12:00,6.9,83,0.60,0.00,14.0,205,29.2,9.9
2023-10-09T13:00,7.4,79,0.00,0.00,27.0,224,46.1,9.9
2023-10-09T14:00,7.3,84,0.20,0.00,22.3,221,41.8,9.9
2023-10-09T15:00,7.8,79,0.00,0.00,22.3,209,35.3,9.8
2023-10-09T16:00,7.9,86,0.90,0.00,18.4,202,37.4,9.8
2023-10-09T17:00,7.8,88,1.10,0.00,17.3,219,28.4,9.8
2023-10-09T18:00,8.0,87,0.20,0.00,13.3,193,24.8,9.9
2023-10-09T19:00,8.2,86,0.10,0.00,16.2,193,24.8,9.9
2023-10-09T20:00,8.4,87,0.10,0.00,18.4,193,28.4,10.0
2023-10-09T21:00,8.4,85,0.10,0.00,21.2,202,32.8,10.0
2023-10-09T22:00,8.6,84,0.00,0.00,19.1,190,33.1,10.1
2023-10-09T23:00,9.1,83,0.00,0.00,18.7,189,30.2,10.2
2023-10-10T00:00,9.2,81,0.00,0.00,19.1,187,29.5,10.4
2023-10-10T01:00,9.5,81,0.00,0.00,18.4,170,29.5,10.3
2023-10-10T02:00,9.6,82,0.00,0.00,19.4,191,31.0,10.5
2023-10-10T03:00,9.7,81,0.00,0.00,19.4,157,30.6,10.5
2023-10-10T04:00,10.3,82,0.00,0.00,18.0,161,30.6,10.7
2023-10-10T05:00,11.4,81,0.00,0.00,17.6,186,31.3,10.9
2023-10-10T06:00,11.8,75,0.00,0.00,27.4,195,44.3,10.9
2023-10-10T07:00,11.9,75,0.00,0.00,21.2,185,43.2,11.1
2023-10-10T08:00,12.2,73,0.00,0.00,26.3,188,45.4,11.3
2023-10-10T09:00,12.7,70,0.00,0.00,22.0,168,43.9,11.3
2023-10-10T10:00,13.0,68,0.00,0.00,22.0,172,35.3,11.2
2023-10-10T11:00,12.3,69,0.00,0.00,26.6,165,42.8,11.3
2023-10-10T12:00,12.7,83,0.90,0.00,25.6,167,46.4,11.5
2023-10-10T13:00,12.1,87,1.30,0.00,27.0,173,42.1,11.5
2023-10-10T14:00,12.8,84,0.90,0.00,30.2,182,49.0,11.5
2023-10-10T15:00,12.8,86,1.80,0.00,28.1,180,46.4,11.5
2023-10-10T16:00,12.9,86,1.60,0.00,28.4,194,45.0,11.6
2023-10-10T17:00,13.1,90,2.60,0.00,27.0,227,43.9,11.9
2023-10-10T18:00,13.6,89,2.10,0.00,32.8,231,50.4,11.8
2023-10-10T19:00,13.3,91,1.30,0.00,41.4,252,63.7,11.7
2023-10-10T20:00,12.4,82,0.10,0.00,39.2,248,66.6,11.5
2023-10-10T21:00,11.2,85,0.10,0.00,27.7,249,57.6,11.3
2023-10-10T22:00,10.4,77,1.50,0.00,41.0,261,66.6,11.1
2023-10-10T23:00,10.1,71,0.20,0.00,40.0,246,63.0,10.8
2023-10-11T00:00,9.8,68,0.00,0.00,37.8,235,59.8,11.3
2023-10-11T01:00,9.6,68,0.00,0.00,38.5,238,59.8,11.3
2023-10-11T02:00,8.7,79,0.50,0.00,35.3,234,60.1,11.1
2023-10-11T03:00,8.8,71,0.00,0.00,35.6,229,59.8,11.1
2023-10-11T04:00,8.3,75,0.00,0.00,35.3,229,56.9,11.0
2023-10-11T05:00,8.3,83,0.40,0.00,36.4,245,63.4,11.0
2023-10-11T06:00,8.3,78,1.40,0.00,31.3,225,49.0,10.9
2023-10-11T07:00,8.7,78,0.20,0.00,29.2,224,58.3,11.0
2023-10-11T08:00,9.4,79,0.30,0.00,29.5,227,51.8,10.9
2023-10-11T09:00,9.3,75,0.10,0.00,32.8,208,51.8,11.2
2023-10-11T10:00,8.6,74,1.20,0.00,36.0,241,55.8,11.1
2023-10-11T11:00,8.6,77,0.50,0.00,33.5,237,58.7,11.0
2023-10-11T12:00,8.2,83,2.00,0.00,35.3,226,76.3,11.2
2023-10-11T13:00,8.1,72,0.20,0.00,43.9,229,70.9,10.9
2023-10-11T14:00,7.4,89,6.80,0.00,24.1,267,73.8,10.8
2023-10-11T15:00,6.6,89,5.30,0.00,20.9,242,41.0,10.8
2023-10-11T16:00,6.0,87,1.50,0.00,16.2,256,38.2,10.7
2023-10-11T17:00,5.9,78,2.70,0.00,33.8,277,56.5,10.5
2023-10-11T18:00,6.7,69,0.60,0.00,26.6,283,46.4,10.4
2023-10-11T19:00,6.9,79,0.00,0.00,25.6,248,55.4,10.4
2023-10-11T20:00,7.3,59,0.00,0.00,21.6,273,38.5,10.3
2023-10-11T21:00,6.3,72,0.00,0.00,21.6,245,33.8,10.4
2023-10-11T22:00,5.8,85,0.20,0.00,13.7,230,35.3,10.3
2023-10-11T23:00,6.8,84,0.00,0.00,16.6,251,25.6,10.5
2023-10-12T00:00,7.4,63,0.00,0.00,31.7,282,49.3,10.7
2023-10-12T01:00,7.7,75,0.90,0.00,41.4,290,65.2,10.6
2023-10-12T02:00,7.9,77,0.90,0.00,47.5,284,76.7,10.7
2023-10-12T03:00,8.5,80,0.00,0.00,46.8,286,75.2,10.8
2023-10-12T04:00,8.8,74,0.00,0.00,44.3,288,72.0,10.8
2023-10-12T05:00,8.9,75,0.30,0.00,42.1,292,71.3,10.7
2023-10-12T06:00,8.6,73,0.10,0.00,42.1,293,74.5,10.7
2023-10-12T07:00,8.6,73,0.00,0.00,40.7,299,65.2,10.7
2023-10-12T08:00,8.8,72,0.00,0.00,41.0,295,66.6,10.8
2023-10-12T09:00,9.0,72,0.00,0.00,40.0,282,63.7,11.0
2023-10-12T10:00,8.9,73,0.00,0.00,41.0,283,63.7,11.0
2023-10-12T11:00,8.8,74,0.10,0.00,36.7,284,63.4,10.9
2023-10-12T12:00,8.9,71,0.00,0.00,33.8,280,52.2,11.1
2023-10-12T13:00,8.4,72,0.00,0.00,37.8,275,58.7,11.1
2023-10-12T14:00,8.5,70,0.00,0.00,37.1,266,58.3,11.0
2023-10-12T15:00,8.5,68,0.00,0.00,30.2,265,51.5,10.8
2023-10-12T16:00,8.4,63,0.00,0.00,25.6,256,46.4,10.7
2023-10-12T17:00,7.9,63,0.00,0.00,21.2,249,39.6,10.6
2023-10-12T18:00,7.7,69,0.00,0.00,12.2,216,30.2,10.5
2023-10-12T19:00,7.4,73,0.00,0.00,14.4,187,22.0,10.6
2023-10-12T20:00,7.7,74,0.00,0.00,14.4,173,23.0,10.5
2023-10-12T21:00,7.7,78,0.00,0.00,16.6,184,26.3,10.4
2023-10-12T22:00,7.7,77,0.00,0.00,16.9,165,27.0,10.3
2023-10-12T23:00,8.4,74,0.00,0.00,17.3,171,30.6,10.4
2023-10-13T00:00,8.5,79,0.30,0.00,19.8,161,34.2,10.3
2023-10-13T01:00,8.3,80,0.20,0.00,24.1,160,37.1,10.3
2023-10-13T02:00,8.4,81,0.20,0.00,22.3,163,37.1,10.3
2023-10-13T03:00,8.6,80,0.70,0.00,20.5,170,33.1,10.3
2023-10-13T04:00,8.7,79,0.10,0.00,24.1,168,41.8,10.5
2023-10-13T05:00,9.3,78,0.10,0.00,25.2,171,38.9,10.6
2023-10-13T06:00,9.9,73,0.00,0.00,25.9,165,40.3,10.6
2023-10-13T07:00,10.2,74,0.00,0.00,19.4,170,39.6,10.7
2023-10-13T08:00,10.6,76,0.10,0.00,21.6,169,32.8,10.9
2023-10-13T09:00,10.9,71,0.10,0.00,24.5,167,40.3,11.1
2023-10-13T10:00,11.3,68,0.00,0.00,19.1,183,38.2,11.3
2023-10-13T11:00,11.6,69,0.00,0.00,21.6,179,34.2,11.3
2023-10-13T12:00,11.4,65,0.00,0.00,23.0,173,44.6,11.3
2023-10-13T13:00,11.6,66,0.00,0.00,20.2,174,36.4,11.2
2023-10-13T14:00,11.2,86,1.20,0.00,24.8,253,38.9,11.1
2023-10-13T15:00,10.2,81,1.50,0.00,6.8,298,27.0,11.0
2023-10-13T16:00,8.8,94,0.80,0.00,14.4,290,22.0,10.8
2023-10-13T17:00,7.9,77,3.00,0.00,14.4,212,36.4,10.7
2023-10-13T18:00,7.5,86,0.20,0.00,15.8,152,23.8,10.5
2023-10-13T19:00,7.6,85,0.20,0.00,22.3,152,34.2,10.5
2023-10-13T20:00,7.1,79,0.00,0.00,17.3,164,36.7,10.4
2023-10-13T21:00,7.3,79,0.50,0.00,15.8,161,26.3,10.4
2023-10-13T22:00,7.3,85,0.20,0.00,15.5,152,24.8,10.3
2023-10-13T23:00,7.4,86,0.50,0.00,9.7,180,23.8,10.3
2023-10-14T00:00,7.0,86,0.20,0.00,12.2,175,20.5,10.3
2023-10-14T01:00,6.7,84,0.30,0.00,21.2,206,34.6,10.1
2023-10-14T02:00,6.5,84,0.10,0.00,17.3,203,34.2,10.1
2023-10-14T03:00,5.6,86,0.70,0.00,20.9,217,32.4,10.1
2023-10-14T04:00,5.7,80,0.80,0.00,18.0,275,35.6,10.0
2023-10-14T05:00,6.0,80,0.30,0.00,19.1,251,31.7,10.0
2023-10-14T06:00,6.9,76,0.40,0.00,24.8,283,43.2,10.0
2023-10-14T07:00,6.9,81,1.20,0.00,18.7,302,37.4,10.1
2023-10-14T08:00,7.4,79,0.10,0.00,23.4,286,35.3,10.3
2023-10-14T09:00,7.5,80,2.80,0.00,26.6,285,48.6,10.4
2023-10-14T10:00,8.2,80,0.10,0.00,24.8,270,43.9,10.4
2023-10-14T11:00,7.8,74,0.00,0.00,22.7,282,38.5,10.5
2023-10-14T12:00,8.3,85,0.10,0.00,17.3,278,37.1,10.3
2023-10-14T13:00,8.5,85,1.60,0.00,33.1,343,52.9,10.3
2023-10-14T14:00,8.2,89,2.90,0.00,36.0,336,58.0,10.3
2023-10-14T15:00,8.1,86,3.70,0.00,42.8,329,68.8,10.0
2023-10-14T16:00,7.8,85,1.20,0.00,43.6,329,71.6,10.0
2023-10-14T17:00,7.5,83,0.80,0.00,43.6,330,70.6,10.0
2023-10-14T18:00,7.7,81,1.20,0.00,38.5,333,67.0,10.1
2023-10-14T19:00,8.0,70,0.50,0.00,38.5,335,61.6,10.1
2023-10-14T20:00,8.4,65,0.00,0.00,35.6,338,61.6,10.1
2023-10-14T21:00,8.0,64,0.00,0.00,33.1,340,55.1,10.1
2023-10-14T22:00,7.9,60,0.00,0.00,30.2,340,52.6,10.0
2023-10-14T23:00,8.0,60,0.00,0.00,28.8,342,47.9,9.9
2023-10-15T00:00,7.7,74,2.80,0.00,25.9,322,57.2,10.0
2023-10-15T01:00,7.5,71,0.00,0.00,33.5,328,52.9,9.8
2023-10-15T02:00,7.2,81,1.00,0.00,18.0,317,64.4,9.8
2023-10-15T03:00,7.5,65,0.00,0.00,30.6,326,48.2,9.7
2023-10-15T04:00,7.2,73,0.10,0.00,24.8,12,49.7,9.6
2023-10-15T05:00,7.1,70,0.00,0.00,19.1,316,43.2,9.6
2023-10-15T06:00,6.9,83,0.10,0.00,13.0,4,45.0,9.7
2023-10-15T07:00,6.4,61,0.00,0.00,22.3,338,38.9,10.0
2023-10-15T08:00,5.5,58,0.00,0.00,24.1,336,38.5,9.9
2023-10-15T09:00,5.9,84,0.30,0.00,18.4,269,51.8,10.0
2023-10-15T10:00,6.0,82,2.30,0.00,13.0,316,39.6,10.2
2023-10-15T11:00,6.3,72,0.00,0.00,19.4,313,30.6,10.3
2023-10-15T12:00,6.9,77,0.10,0.00,16.6,292,26.3,10.2
2023-10-15T13:00,7.5,85,0.50,0.00,18.0,277,36.7,10.1
2023-10-15T14:00,7.5,85,0.30,0.00,19.1,308,36.0,10.0
2023-10-15T15:00,6.8,84,1.50,0.00,23.4,312,42.8,10.0
2023-10-15T16:00,6.0,88,1.10,0.00,32.4,329,58.7,9.8
2023-10-15T17:00,6.4,72,0.90,0.00,33.5,309,55.8,9.8
2023-10-15T18:00,6.0,69,0.00,0.00,32.0,304,50.0,9.8
2023-10-15T19:00,6.0,63,0.00,0.00,29.9,308,50.8,9.7
2023-10-15T20:00,5.7,67,0.00,0.00,29.2,302,52.6,9.5
2023-10-15T21:00,5.3,72,0.00,0.00,24.8,304,43.9,9.3
2023-10-15T22:00,5.1,64,0.00,0.00,26.6,308,43.6,9.4
2023-10-15T23:00,5.3,63,0.00,0.00,25.9,301,42.8,9.2
2023-10-16T00:00,4.8,63,0.00,0.00,24.8,299,40.3,9.2
2023-10-16T01:00,5.4,61,0.00,0.00,23.4,298,39.2,9.0
2023-10-16T02:00,5.5,59,0.00,0.00,23.0,294,36.7,9.2
2023-10-16T03:00,5.6,57,0.00,0.00,19.8,295,34.9,8.9
2023-10-16T04:00,5.1,82,0.20,0.00,16.2,277,33.1,8.9
2023-10-16T05:00,4.6,89,0.70,0.00,12.6,239,25.2,8.8
2023-10-16T06:00,4.1,91,1.10,0.00,15.1,198,23.4,8.8
2023-10-16T07:00,4.7,89,1.20,0.00,16.2,212,26.6,8.7
2023-10-16T08:00,5.5,84,0.90,0.00,25.2,237,40.0,8.9
2023-10-16T09:00,6.0,85,1.10,0.00,29.2,224,46.1,9.2
2023-10-16T10:00,6.2,85,1.10,0.00,28.1,221,46.1,9.1
2023-10-16T11:00,6.3,85,0.70,0.00,25.9,208,44.6,9.2
2023-10-16T12:00,6.8,87,1.40,0.00,25.9,213,48.2,9.4
2023-10-16T13:00,6.9,87,2.20,0.00,25.2,218,45.7,9.5
2023-10-16T14:00,6.9,87,0.90,0.00,20.9,211,39.2,9.5
2023-10-16T15:00,7.3,89,3.20,0.00,25.2,235,39.6,9.5
2023-10-16T16:00,9.0,88,0.50,0.00,30.2,261,47.5,9.6
2023-10-16T17:00,8.9,87,0.60,0.00,30.2,253,46.4,9.6
2023-10-16T18:00,9.0,89,1.20,0.00,23.8,259,48.6,10.1
2023-10-16T19:00,8.9,90,2.80,0.00,29.2,263,43.9,10.1
2023-10-16T20:00,10.0,89,3.10,0.00,26.3,260,49.0,10.1
2023-10-16T21:00,9.7,90,0.60,0.00,31.7,268,48.2,10.0
2023-10-16T22:00,9.8,89,1.50,0.00,29.5,257,48.2,10.1
2023-10-16T23:00,9.8,88,0.70,0.00,30.2,256,46.1,10.2
2023-10-17T00:00,10.1,89,1.40,0.00,32.0,262,49.0,10.4
2023-10-17T01:00,10.3,88,1.90,0.00,31.7,255,49.3,10.3
2023-10-17T02:00,10.3,87,1.60,0.00,33.1,246,52.2,10.4
2023-10-17T03:00,10.3,91,3.40,0.00,36.7,261,57.6,10.3
2023-10-17T04:00,10.4,88,3.40,0.00,41.8,278,67.0,10.3
2023-10-17T05:00,10.5,85,0.00,0.00,43.6,272,66.2,10.3
2023-10-17T06:00,9.9,84,0.20,0.00,33.5,284,59.8,10.2
2023-10-17T07:00,9.2,80,0.50,0.00,30.6,283,55.1,10.2
2023-10-17T08:00,9.5,74,0.00,0.00,33.5,279,54.4,10.3
2023-10-17T09:00,9.9,73,0.00,0.00,32.0,278,49.3,10.4
2023-10-17T10:00,9.6,75,0.20,0.00,33.8,276,54.0,10.4
2023-10-17T11:00,9.9,77,0.10,0.00,30.6,272,51.8,10.4
2023-10-17T12:00,9.4,79,0.30,0.00,27.0,272,45.4,10.5
2023-10-17T13:00,9.2,79,0.20,0.00,23.8,273,41.0,10.3
2023-10-17T14:00,9.1,88,0.70,0.00,17.6,278,35.6,10.4
2023-10-17T15:00,8.8,88,0.00,0.00,15.5,249,24.5,10.2
2023-10-17T16:00,8.7,88,0.20,0.00,10.8,286,23.0,10.2
2023-10-17T17:00,8.4,84,0.70,0.00,10.4,333,21.6,9.9
2023-10-17T18:00,8.2,77,0.00,0.00,14.8,21,25.2,9.9
2023-10-17T19:00,7.9,75,0.00,0.00,15.1,29,23.8,9.8
2023-10-17T20:00,7.7,82,0.00,0.00,10.4,12,23.8,9.7
2023-10-17T21:00,7.2,88,0.00,0.00,5.4,99,11.9,9.5
2023-10-17T22:00,6.1,87,0.00,0.00,5.0,203,9.7,9.3
2023-10-17T23:00,6.2,90,0.00,0.00,6.8,131,13.0,9.1
2023-10-18T00:00,6.6,91,0.00,0.00,4.3,126,9.7,8.5
2023-10-18T01:00,5.7,90,0.00,0.00,2.5,149,8.3,8.0
2023-10-18T02:00,5.1,89,0.00,0.00,4.7,110,7.6,7.9
2023-10-18T03:00,4.6,90,0.00,0.00,6.1,136,9.4,7.4
2023-10-18T04:00,4.2,91,0.00,0.00,5.4,125,9.7,7.4
2023-10-18T05:00,4.5,89,0.00,0.00,4.7,97,9.0,8.2
2023-10-18T06:00,4.5,87,0.00,0.00,6.5,105,10.4,8.2
2023-10-18T07:00,4.8,84,0.00,0.00,6.1,84,10.4,8.5
2023-10-18T08:00,4.9,80,0.00,0.00,7.2,77,12.2,8.8
2023-10-18T09:00,5.6,74,0.00,0.00,7.2,61,13.3,8.9
2023-10-18T10:00,6.8,66,0.00,0.00,9.7,63,16.6,9.2
2023-10-18T11:00,7.6,65,0.00,0.00,8.6,65,16.2,9.3
