latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
65.95256,12.476944,14.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-07-15T15:00,16.5,62,0.00,0.00,9.0,10,20.5,17.6
2023-07-15T16:00,16.3,65,0.00,0.00,13.0,29,25.9,17.3
2023-07-15T17:00,15.7,66,0.00,0.00,14.8,32,28.1,16.8
2023-07-15T18:00,15.2,69,0.00,0.00,15.1,32,29.5,16.2
2023-07-15T19:00,15.1,70,0.00,0.00,14.8,35,28.4,15.6
2023-07-15T20:00,16.9,69,0.00,0.00,13.3,41,26.3,15.2
2023-07-15T21:00,15.8,65,0.00,0.00,11.5,56,26.3,14.7
2023-07-15T22:00,14.6,57,0.00,0.00,13.7,118,26.6,14.5
2023-07-15T23:00,19.3,55,0.00,0.00,18.0,132,33.8,14.4
2023-07-16T00:00,19.6,57,0.00,0.00,17.3,131,34.2,14.4
2023-07-16T01:00,19.3,58,0.00,0.00,16.6,127,32.8,14.7
2023-07-16T02:00,18.8,61,0.00,0.00,19.4,133,37.4,14.8
2023-07-16T03:00,18.2,65,0.00,0.00,20.9,126,40.3,14.9
2023-07-16T04:00,18.2,65,0.00,0.00,20.5,128,40.3,14.9
2023-07-16T05:00,19.3,65,0.00,0.00,20.5,128,42.5,15.2
2023-07-16T06:00,19.4,62,0.00,0.00,22.3,124,43.2,15.6
2023-07-16T07:00,20.2,63,0.00,0.00,23.0,136,44.6,15.5
2023-07-16T08:00,19.6,74,0.30,0.00,21.6,146,44.6,15.5
2023-07-16T09:00,18.1,84,1.40,0.00,16.6,138,38.5,15.6
2023-07-16T10:00,18.0,87,0.80,0.00,17.3,123,34.9,15.6
2023-07-16T11:00,17.0,81,0.00,0.00,21.2,145,41.8,16.7
2023-07-16T12:00,16.3,79,0.00,0.00,9.7,172,27.4,15.6
2023-07-16T13:00,16.8,77,0.00,0.00,11.9,178,23.0,16.0
2023-07-16T14:00,16.7,80,0.10,0.00,13.7,155,26.3,16.5
2023-07-16T15:00,17.1,76,0.00,0.00,12.2,159,24.1,16.3
2023-07-16T16:00,16.9,75,0.00,0.00,10.8,146,24.5,15.9
2023-07-16T17:00,16.6,96,6.40,0.00,20.9,194,41.4,15.7
2023-07-16T18:00,15.9,83,0.20,0.00,15.1,179,40.0,15.5
2023-07-16T19:00,15.6,78,0.00,0.00,18.4,165,35.3,15.3
2023-07-16T20:00,15.4,77,0.00,0.00,14.0,162,34.9,14.9
2023-07-16T21:00,15.3,75,0.00,0.00,12.6,163,25.9,14.2
2023-07-16T22:00,15.1,75,0.00,0.00,10.4,157,23.8,13.8
2023-07-16T23:00,13.8,80,0.00,0.00,11.2,150,26.6,13.7
2023-07-17T00:00,13.1,80,1.30,0.00,16.2,171,31.0,13.7
2023-07-17T01:00,18.3,86,0.70,0.00,15.8,155,32.4,13.7
2023-07-17T02:00,18.4,83,0.10,0.00,19.8,164,36.7,13.8
2023-07-17T03:00,15.2,81,1.80,0.00,21.6,170,41.4,14.1
2023-07-17T04:00,15.7,81,0.00,0.00,18.7,166,40.7,14.3
2023-07-17T05:00,17.2,78,0.00,0.00,20.5,180,38.5,15.1
2023-07-17T06:00,17.9,72,0.00,0.00,17.6,172,38.9,15.7
2023-07-17T07:00,19.1,69,0.00,0.00,16.6,170,34.2,16.0
2023-07-17T08:00,16.6,85,0.40,0.00,21.2,182,52.2,16.0
2023-07-17T09:00,16.4,73,0.60,0.00,26.3,195,50.0,16.3
2023-07-17T10:00,14.1,95,2.20,0.00,24.8,197,55.8,15.0
2023-07-17T11:00,13.8,95,0.80,0.00,27.7,201,68.8,14.4
2023-07-17T12:00,13.7,91,0.10,0.00,31.0,201,66.6,14.4
2023-07-17T13:00,14.3,87,0.00,0.00,32.4,203,59.0,15.0
2023-07-17T14:00,14.6,88,0.00,0.00,28.8,207,59.0,15.1
2023-07-17T15:00,14.4,87,0.10,0.00,27.4,213,57.2,14.8
2023-07-17T16:00,13.7,85,0.00,0.00,25.6,217,49.3,14.5
2023-07-17T17:00,13.9,83,0.00,0.00,24.8,214,46.4,14.4
2023-07-17T18:00,13.6,84,0.00,0.00,23.0,205,44.6,13.9
2023-07-17T19:00,13.1,87,0.00,0.00,25.9,201,46.8,13.7
2023-07-17T20:00,12.9,88,0.00,0.00,26.3,207,48.6,13.6
2023-07-17T21:00,12.8,86,0.00,0.00,26.6,207,52.2,13.5
2023-07-17T22:00,12.8,86,0.00,0.00,25.6,216,48.2,13.3
2023-07-17T23:00,12.1,83,0.00,0.00,23.8,206,46.1,13.3
2023-07-18T00:00,11.6,85,0.00,0.00,25.6,204,46.4,13.2
2023-07-18T01:00,12.1,85,0.00,0.00,26.3,201,49.0,13.1
2023-07-18T02:00,11.9,94,1.00,0.00,24.8,206,49.7,13.1
2023-07-18T03:00,12.0,96,3.90,0.00,20.5,213,46.1,13.1
2023-07-18T04:00,12.4,96,1.40,0.00,19.8,216,38.5,13.2
2023-07-18T05:00,12.6,96,6.10,0.00,20.5,219,40.7,13.3
2023-07-18T06:00,13.3,93,2.00,0.00,23.4,207,41.8,13.4
2023-07-18T07:00,13.4,89,0.00,0.00,19.8,206,44.6,13.6
2023-07-18T08:00,14.1,86,0.00,0.00,18.4,209,36.4,13.6
2023-07-18T09:00,14.1,87,0.10,0.00,18.7,204,35.6,13.9
2023-07-18T10:00,13.9,88,0.10,0.00,20.5,199,38.9,14.2
2023-07-18T11:00,14.1,90,0.20,0.00,20.9,206,42.5,14.4
2023-07-18T12:00,14.7,84,0.20,0.00,22.7,198,43.9,14.3
2023-07-18T13:00,14.2,88,0.10,0.00,21.6,197,42.8,14.2
2023-07-18T14:00,14.9,86,0.10,0.00,19.1,225,44.3,14.1
2023-07-18T15:00,14.8,84,0.10,0.00,18.7,214,36.4,14.2
2023-07-18T16:00,13.7,81,0.00,0.00,15.8,214,34.2,13.8
2023-07-18T17:00,13.1,87,0.00,0.00,20.2,200,37.1,13.7
2023-07-18T18:00,13.0,85,0.00,0.00,16.6,200,36.4,13.5
2023-07-18T19:00,11.4,85,0.00,0.00,19.4,204,35.3,13.2
2023-07-18T20:00,12.2,87,0.00,0.00,19.4,202,38.5,13.0
2023-07-18T21:00,12.1,85,0.00,0.00,18.0,196,33.8,12.8
2023-07-18T22:00,11.9,84,0.00,0.00,15.8,182,33.1,12.6
2023-07-18T23:00,11.6,86,0.00,0.00,16.6,179,36.0,12.5
2023-07-19T00:00,11.3,84,0.00,0.00,17.3,167,33.1,12.5
2023-07-19T01:00,11.4,81,0.00,0.00,17.6,160,33.1,12.3
2023-07-19T02:00,11.0,82,0.00,0.00,17.3,162,35.3,12.3
2023-07-19T03:00,12.2,79,0.00,0.00,15.8,154,31.7,12.2
2023-07-19T04:00,13.2,75,0.00,0.00,14.0,150,29.2,12.7
2023-07-19T05:00,13.9,69,0.00,0.00,15.5,145,29.5,13.0
2023-07-19T06:00,14.4,62,0.00,0.00,13.3,150,27.7,13.8
2023-07-19T07:00,15.1,58,0.00,0.00,10.1,158,25.9,14.2
2023-07-19T08:00,16.6,55,0.00,0.00,6.5,167,22.3,14.8
2023-07-19T09:00,16.3,52,0.00,0.00,4.0,242,16.2,15.7
2023-07-19T10:00,16.5,55,0.00,0.00,8.3,0,21.2,16.3
2023-07-19T11:00,15.9,53,0.00,0.00,7.2,0,21.2,16.7
2023-07-19T12:00,17.3,49,0.00,0.00,5.8,333,19.4,17.0
2023-07-19T13:00,17.3,52,0.00,0.00,9.7,14,23.4,17.0
2023-07-19T14:00,17.3,56,0.00,0.00,15.5,24,32.0,16.9
2023-07-19T15:00,17.1,59,0.00,0.00,17.3,34,34.9,16.5
2023-07-19T16:00,16.8,64,0.00,0.00,17.3,33,34.9,16.1
2023-07-19T17:00,16.5,64,0.00,0.00,16.6,36,34.2,15.8
2023-07-19T18:00,15.9,65,0.00,0.00,15.1,38,31.0,15.0
2023-07-19T19:00,15.2,73,0.00,0.00,14.4,41,28.8,14.4
2023-07-19T20:00,13.7,79,0.00,0.00,12.2,44,27.0,13.6
2023-07-19T21:00,11.9,84,0.00,0.00,11.5,48,22.7,12.9
2023-07-19T22:00,11.5,86,0.00,0.00,10.1,50,20.5,12.2
2023-07-19T23:00,11.7,86,0.00,0.00,8.6,45,17.6,11.7
2023-07-20T00:00,12.0,88,0.00,0.00,8.3,42,14.8,11.1
2023-07-20T01:00,11.4,89,0.00,0.00,7.6,44,13.7,10.8
2023-07-20T02:00,10.7,90,0.00,0.00,8.3,46,14.4,11.0
2023-07-20T03:00,11.2,91,0.00,0.00,8.3,51,14.4,11.5
2023-07-20T04:00,12.5,90,0.00,0.00,8.6,47,16.2,12.9
2023-07-20T05:00,13.5,88,0.00,0.00,9.4,32,18.7,13.4
2023-07-20T06:00,12.9,84,0.00,0.00,9.7,20,19.4,13.7
2023-07-20T07:00,13.2,82,0.00,0.00,9.7,12,20.2,14.4
2023-07-20T08:00,14.3,79,0.00,0.00,9.4,7,20.5,14.7
2023-07-20T09:00,14.4,77,0.00,0.00,9.0,342,19.8,14.7
2023-07-20T10:00,14.4,76,0.00,0.00,11.2,324,23.0,14.9
2023-07-20T11:00,14.9,75,0.00,0.00,11.9,316,24.8,15.1
2023-07-20T12:00,14.3,73,0.00,0.00,10.4,314,23.8,15.2
2023-07-20T13:00,15.0,72,0.00,0.00,10.1,313,22.7,15.0
2023-07-20T14:00,15.4,73,0.00,0.00,10.1,314,22.3,15.1
2023-07-20T15:00,14.1,74,0.00,0.00,10.1,312,22.3,15.6
2023-07-20T16:00,14.0,76,0.00,0.00,9.4,314,21.6,15.3
2023-07-20T17:00,13.7,79,0.00,0.00,9.4,319,19.4,14.9
2023-07-20T18:00,13.6,78,0.00,0.00,8.3,322,18.0,14.5
2023-07-20T19:00,13.3,79,0.00,0.00,6.8,340,16.2,13.9
2023-07-20T20:00,13.2,81,0.00,0.00,5.4,17,13.0,13.3
2023-07-20T21:00,12.9,84,0.00,0.00,5.4,68,10.8,12.6
2023-07-20T22:00,12.2,86,0.00,0.00,5.8,91,10.4,12.1
2023-07-20T23:00,12.3,85,0.00,0.00,5.4,100,10.1,11.9
2023-07-21T00:00,12.2,85,0.00,0.00,5.4,107,9.7,11.8
2023-07-21T01:00,12.2,85,0.00,0.00,5.4,104,9.4,11.6
2023-07-21T02:00,12.1,84,0.00,0.00,5.4,103,9.4,11.6
2023-07-21T03:00,12.2,83,0.00,0.00,4.7,103,9.4,12.2
2023-07-21T04:00,12.7,82,0.00,0.00,3.6,92,8.3,13.0
2023-07-21T05:00,13.1,78,0.00,0.00,4.0,49,8.6,13.5
2023-07-21T06:00,14.0,73,0.00,0.00,4.3,13,10.8,13.5
2023-07-21T07:00,14.2,74,0.00,0.00,5.4,351,13.7,14.1
2023-07-21T08:00,14.5,74,0.00,0.00,6.1,335,15.5,14.0
2023-07-21T09:00,14.7,73,0.00,0.00,7.6,344,18.4,14.7
2023-07-21T10:00,15.4,75,0.00,0.00,11.2,8,24.1,14.1
2023-07-21T11:00,15.9,75,0.00,0.00,11.9,18,25.2,14.1
2023-07-21T12:00,17.1,74,0.00,0.00,11.9,7,25.2,14.3
2023-07-21T13:00,15.8,74,0.00,0.00,14.0,11,28.8,15.7
2023-07-21T14:00,16.8,77,0.00,0.00,15.5,12,31.0,15.3
2023-07-21T15:00,16.9,78,0.00,0.00,15.5,11,31.0,15.3
2023-07-21T16:00,15.9,80,0.00,0.00,15.8,13,31.3,14.9
2023-07-21T17:00,15.6,80,0.00,0.00,14.4,17,30.2,14.7
2023-07-21T18:00,14.7,80,0.00,0.00,14.4,16,28.4,14.2
2023-07-21T19:00,13.3,84,0.00,0.00,14.4,21,27.0,13.7
2023-07-21T20:00,12.9,88,0.00,0.00,13.7,24,27.0,13.3
2023-07-21T21:00,12.9,90,0.00,0.00,13.0,29,24.5,13.1
2023-07-21T22:00,12.8,92,0.00,0.00,12.6,32,23.8,13.1
2023-07-21T23:00,12.8,93,0.00,0.00,11.5,31,23.0,13.0
2023-07-22T00:00,12.7,93,0.00,0.00,10.1,33,18.0,13.1
2023-07-22T01:00,12.7,93,0.00,0.00,8.3,32,18.0,13.1
2023-07-22T02:00,12.5,93,0.00,0.00,6.5,26,14.8,13.0
2023-07-22T03:00,12.7,93,0.00,0.00,5.4,0,11.5,13.0
2023-07-22T04:00,12.7,92,0.00,0.00,7.6,351,14.0,13.1
2023-07-22T05:00,13.0,91,0.00,0.00,7.2,348,14.0,13.3
2023-07-22T06:00,13.5,90,0.00,0.00,8.3,331,15.8,13.6
2023-07-22T07:00,13.6,89,0.00,0.00,8.3,326,15.8,13.7
2023-07-22T08:00,13.9,89,0.00,0.00,7.2,326,15.1,14.0
2023-07-22T09:00,14.1,89,0.00,0.00,5.8,324,14.0,14.5
2023-07-22T10:00,14.2,89,0.00,0.00,4.7,306,11.5,14.4
2023-07-22T11:00,14.4,87,0.00,0.00,3.2,295,9.7,14.2
2023-07-22T12:00,14.4,81,0.00,0.00,5.8,292,14.8,14.8
2023-07-22T13:00,14.3,82,0.00,0.00,7.6,295,17.3,15.4
2023-07-22T14:00,14.7,83,0.00,0.00,7.6,299,16.9,15.0
2023-07-22T15:00,14.0,83,0.00,0.00,7.6,315,16.9,15.0
2023-07-22T16:00,14.1,84,0.00,0.00,6.8,320,15.5,14.6
2023-07-22T17:00,13.6,84,0.00,0.00,5.8,319,14.0,14.4
2023-07-22T18:00,13.3,84,0.00,0.00,6.5,318,12.6,13.9
2023-07-22T19:00,13.0,86,0.00,0.00,5.8,329,12.2,13.7
2023-07-22T20:00,12.8,87,0.00,0.00,5.0,341,11.2,13.5
2023-07-22T21:00,12.5,89,0.00,0.00,3.6,329,7.9,13.1
2023-07-22T22:00,12.4,90,0.00,0.00,2.9,331,6.8,13.0
2023-07-22T23:00,12.4,91,0.00,0.00,1.8,4,5.0,12.9
2023-07-23T00:00,12.2,93,0.00,0.00,1.8,137,3.2,13.0
2023-07-23T01:00,12.1,93,0.00,0.00,2.5,146,4.7,13.0
2023-07-23T02:00,12.0,93,0.00,0.00,5.0,311,9.4,13.0
2023-07-23T03:00,12.2,93,0.10,0.00,1.4,14,6.8,13.0
2023-07-23T04:00,12.4,95,0.20,0.00,0.7,121,3.6,13.1
2023-07-23T05:00,12.6,97,0.30,0.00,4.3,315,8.3,13.2
2023-07-23T06:00,12.2,95,0.40,0.00,4.3,324,9.0,13.1
2023-07-23T07:00,12.1,96,0.50,0.00,3.2,331,8.3,13.3
2023-07-23T08:00,12.7,95,0.50,0.00,1.1,3,6.5,13.5
2023-07-23T09:00,12.7,95,0.40,0.00,4.7,181,8.6,13.8
2023-07-23T10:00,13.2,97,0.60,0.00,5.8,215,11.9,13.7
2023-07-23T11:00,14.0,98,0.80,0.00,5.4,289,11.2,13.8
2023-07-23T12:00,14.0,97,0.40,0.00,5.4,307,11.2,14.0
2023-07-23T13:00,13.3,97,0.20,0.00,5.0,289,10.1,13.9
2023-07-23T14:00,13.8,97,0.10,0.00,6.1,291,11.5,13.6
2023-07-23T15:00,13.7,94,0.20,0.00,5.4,289,11.2,13.6
2023-07-23T16:00,13.5,96,0.10,0.00,6.1,288,11.5,13.6
2023-07-23T17:00,13.3,96,0.10,0.00,6.1,286,11.5,13.4
2023-07-23T18:00,13.0,96,0.00,0.00,5.0,274,10.4,13.5
2023-07-23T19:00,13.0,96,0.00,0.00,4.0,257,9.0,13.3
2023-07-23T20:00,12.5,97,0.00,0.00,2.5,238,7.2,13.2
2023-07-23T21:00,12.3,98,0.00,0.00,2.2,218,4.3,13.1
2023-07-23T22:00,12.2,97,0.00,0.00,3.6,220,6.5,13.0
2023-07-23T23:00,12.1,97,0.00,0.00,5.8,227,10.1,13.0
2023-07-24T00:00,12.0,95,0.00,0.00,5.0,234,10.8,12.9
2023-07-24T01:00,11.8,94,0.00,0.00,5.4,223,10.1,12.9
2023-07-24T02:00,11.7,94,0.00,0.00,5.8,209,10.8,12.9
2023-07-24T03:00,12.1,93,0.00,0.00,4.3,205,10.8,12.8
2023-07-24T04:00,12.1,92,0.00,0.00,4.0,211,7.9,12.9
2023-07-24T05:00,12.5,93,0.10,0.00,4.3,209,9.0,13.0
2023-07-24T06:00,12.7,86,0.10,0.00,5.8,233,11.9,13.0
2023-07-24T07:00,12.8,85,0.00,0.00,5.0,245,11.9,13.3
2023-07-24T08:00,13.1,85,0.00,0.00,4.7,245,10.8,13.4
2023-07-24T09:00,13.4,81,0.10,0.00,3.6,274,11.2,13.5
2023-07-24T10:00,13.5,80,0.00,0.00,2.9,307,9.7,13.7
2023-07-24T11:00,14.0,84,0.10,0.00,1.8,0,7.9,14.0
2023-07-24T12:00,13.6,96,0.30,0.00,4.3,6,8.3,13.8
2023-07-24T13:00,14.0,96,0.20,0.00,6.1,23,11.5,14.2
2023-07-24T14:00,13.4,96,0.10,0.00,7.6,25,14.0,14.2
2023-07-24T15:00,13.7,90,0.00,0.00,9.0,22,18.0,14.5
2023-07-24T16:00,13.5,88,0.00,0.00,10.4,30,20.5,14.5
2023-07-24T17:00,13.3,90,0.00,0.00,11.5,30,22.3,14.4
2023-07-24T18:00,13.9,91,0.00,0.00,11.2,35,22.3,13.9
2023-07-24T19:00,13.4,91,0.00,0.00,11.5,36,21.6,13.7
2023-07-24T20:00,13.5,93,0.00,0.00,11.9,39,21.6,13.4
2023-07-24T21:00,13.4,94,0.00,0.00,10.8,38,20.9,13.1
2023-07-24T22:00,13.1,94,0.00,0.00,10.4,37,19.1,13.1
2023-07-24T23:00,13.1,94,0.00,0.00,10.1,31,18.4,13.0
2023-07-25T00:00,13.0,94,0.00,0.00,9.7,32,17.3,13.2
2023-07-25T01:00,13.0,94,0.00,0.00,10.4,35,18.4,13.1
2023-07-25T02:00,13.0,93,0.00,0.00,10.8,37,19.1,13.2
2023-07-25T03:00,13.1,91,0.00,0.00,10.8,32,19.8,13.1
2023-07-25T04:00,13.3,90,0.00,0.00,8.6,29,19.1,13.6
2023-07-25T05:00,14.3,88,0.00,0.00,9.7,29,17.3,14.2
2023-07-25T06:00,15.1,85,0.00,0.00,8.3,22,16.9,14.5
2023-07-25T07:00,15.8,82,0.00,0.00,9.4,23,18.0,15.1
2023-07-25T08:00,17.2,80,0.00,0.00,9.7,23,19.4,15.7
2023-07-25T09:00,17.2,75,0.00,0.00,10.1,14,20.9,15.4
2023-07-25T10:00,19.2,73,0.00,0.00,10.1,12,21.6,15.8
2023-07-25T11:00,19.7,72,0.00,0.00,10.8,14,23.0,16.1
2023-07-25T12:00,20.7,69,0.00,0.00,11.9,27,25.6,16.8
2023-07-25T13:00,21.3,69,0.00,0.00,13.7,40,27.7,17.3
2023-07-25T14:00,20.5,69,0.00,0.00,14.0,39,28.1,17.4
2023-07-25T15:00,20.1,68,0.00,0.00,14.4,41,28.8,16.9
2023-07-25T16:00,19.5,71,0.00,0.00,14.0,46,28.1,15.9
2023-07-25T17:00,19.3,73,0.00,0.00,13.0,45,26.6,15.7
2023-07-25T18:00,19.0,74,0.00,0.00,11.9,46,24.8,15.9
2023-07-25T19:00,17.6,78,0.00,0.00,11.2,41,22.0,15.2
2023-07-25T20:00,16.2,79,0.00,0.00,10.8,40,20.5,14.5
2023-07-25T21:00,15.8,74,0.00,0.00,9.0,46,18.7,14.0
2023-07-25T22:00,15.5,69,0.00,0.00,10.1,103,20.9,14.1
2023-07-25T23:00,15.3,64,0.00,0.00,16.9,132,32.0,13.9
2023-07-26T00:00,14.6,63,0.00,0.00,17.6,128,33.5,13.6
2023-07-26T01:00,14.5,62,0.00,0.00,15.5,124,34.2,13.6
2023-07-26T02:00,14.3,63,0.00,0.00,9.0,110,29.9,13.5
2023-07-26T03:00,14.7,70,0.00,0.00,6.5,22,18.0,13.4
2023-07-26T04:00,15.3,71,0.00,0.00,5.8,41,12.2,14.0
2023-07-26T05:00,16.6,68,0.00,0.00,5.8,61,12.2,14.6
2023-07-26T06:00,16.5,69,0.00,0.00,5.4,43,14.8,15.2
2023-07-26T07:00,17.2,73,0.00,0.00,4.7,7,12.6,15.9
2023-07-26T08:00,18.6,70,0.00,0.00,4.7,352,10.8,16.6
2023-07-26T09:00,19.3,64,0.00,0.00,7.2,354,16.2,17.3
2023-07-26T10:00,18.7,63,0.00,0.00,11.5,14,24.5,17.6
2023-07-26T11:00,19.6,62,0.00,0.00,10.8,16,25.2,17.7
2023-07-26T12:00,19.1,59,0.00,0.00,6.8,6,19.8,18.3
2023-07-26T13:00,19.6,62,0.00,0.00,7.9,8,18.4,17.8
2023-07-26T14:00,19.5,64,0.00,0.00,9.4,21,20.2,17.9
2023-07-26T15:00,20.3,65,0.00,0.00,11.9,17,24.1,17.7
2023-07-26T16:00,20.1,66,0.00,0.00,12.2,27,24.5,17.5
2023-07-26T17:00,19.6,68,0.00,0.00,11.9,43,24.1,17.1
2023-07-26T18:00,19.2,70,0.00,0.00,11.9,51,23.0,16.4
2023-07-26T19:00,18.2,71,0.00,0.00,10.1,52,22.0,15.6
2023-07-26T20:00,17.4,74,0.00,0.00,9.4,45,18.7,14.7
2023-07-26T21:00,16.5,77,0.00,0.00,8.6,44,16.6,14.0
2023-07-26T22:00,15.8,80,0.00,0.00,9.0,41,15.8,13.4
2023-07-26T23:00,15.3,81,0.00,0.00,8.3,41,15.5,13.0
2023-07-27T00:00,14.3,83,0.00,0.00,6.5,34,13.3,13.0
2023-07-27T01:00,13.9,85,0.00,0.00,5.8,30,11.2,12.7
2023-07-27T02:00,13.7,86,0.00,0.00,4.7,23,9.4,12.4
2023-07-27T03:00,13.7,88,0.00,0.00,3.6,10,7.2,13.0
2023-07-27T04:00,13.9,85,0.00,0.00,3.6,2,6.5,14.0
2023-07-27T05:00,14.5,85,0.00,0.00,3.6,359,7.6,14.8
2023-07-27T06:00,14.8,83,0.00,0.00,4.3,355,9.7,14.9
2023-07-27T07:00,15.1,79,0.00,0.00,4.7,334,11.2,15.5
2023-07-27T08:00,15.9,77,0.00,0.00,5.8,317,13.3,16.1
2023-07-27T09:00,16.2,74,0.00,0.00,6.1,302,15.1,17.0
2023-07-27T10:00,18.0,73,0.00,0.00,7.9,303,18.4,17.6
2023-07-27T11:00,19.0,71,0.00,0.00,7.9,301,18.7,17.9
2023-07-27T12:00,19.6,73,0.00,0.00,9.0,301,20.2,17.9
2023-07-27T13:00,19.1,74,0.00,0.00,10.4,308,21.6,17.7
2023-07-27T14:00,18.7,74,0.00,0.00,10.1,318,22.3,17.6
2023-07-27T15:00,17.9,73,0.00,0.00,11.9,25,25.2,17.3
2023-07-27T16:00,19.8,76,0.00,0.00,14.8,37,29.2,16.8
2023-07-27T17:00,19.6,77,0.00,0.00,13.3,27,29.5,16.2
2023-07-27T18:00,18.4,80,0.00,0.00,12.6,25,27.4,15.8
2023-07-27T19:00,17.2,83,0.00,0.00,11.5,24,24.1,15.1
2023-07-27T20:00,16.4,87,0.00,0.00,13.0,30,25.2,14.5
2023-07-27T21:00,14.5,92,0.00,0.00,10.1,26,21.6,14.2
2023-07-27T22:00,13.3,95,0.00,0.00,7.6,23,17.6,14.2
2023-07-27T23:00,13.8,96,0.00,0.00,6.8,25,13.0,13.9
2023-07-28T00:00,13.9,96,0.00,0.00,6.5,21,13.0,14.0
2023-07-28T01:00,13.5,97,0.00,0.00,4.7,13,10.8,14.1
2023-07-28T02:00,13.4,98,0.00,0.00,3.6,6,7.9,13.9
2023-07-28T03:00,13.3,97,0.00,0.00,1.4,325,5.4,14.1
2023-07-28T04:00,13.5,98,0.00,0.00,3.2,266,6.8,14.2
2023-07-28T05:00,13.5,97,0.00,0.00,3.6,265,7.9,14.3
2023-07-28T06:00,13.7,94,0.00,0.00,5.8,246,11.9,14.6
2023-07-28T07:00,14.0,90,0.00,0.00,6.8,240,14.8,14.8
2023-07-28T08:00,14.0,88,0.00,0.00,7.9,247,16.9,14.7
2023-07-28T09:00,14.4,87,0.00,0.00,7.9,250,17.6,15.4
2023-07-28T10:00,14.6,86,0.00,0.00,7.6,252,17.3,15.4
2023-07-28T11:00,14.7,86,0.00,0.00,7.9,263,17.6,15.4
2023-07-28T12:00,14.9,86,0.00,0.00,8.3,285,18.4,14.9
2023-07-28T13:00,14.9,85,0.00,0.00,7.2,289,17.6,14.9
2023-07-28T14:00,14.8,86,0.00,0.00,7.9,277,17.3,15.0
2023-07-28T15:00,14.7,85,0.00,0.00,7.6,288,18.4,14.7
2023-07-28T16:00,14.8,86,0.00,0.00,6.8,318,16.6,14.9
2023-07-28T17:00,15.2,86,0.00,0.00,7.2,324,15.5,14.5
2023-07-28T18:00,14.9,89,0.00,0.00,9.4,331,18.0,14.4
2023-07-28T19:00,14.6,91,0.00,0.00,9.4,340,19.1,14.2
2023-07-28T20:00,14.1,92,0.00,0.00,8.6,348,17.6,14.1
2023-07-28T21:00,13.8,93,0.00,0.00,7.6,347,16.2,13.8
2023-07-28T22:00,13.6,95,0.00,0.00,5.8,345,13.7,13.8
2023-07-28T23:00,13.6,98,0.00,0.00,4.7,333,10.1,13.7
2023-07-29T00:00,13.5,94,0.00,0.00,4.7,323,9.7,13.7
2023-07-29T01:00,13.6,94,0.00,0.00,5.0,321,10.4,13.7
2023-07-29T02:00,13.3,92,0.00,0.00,5.4,316,10.1,13.6
2023-07-29T03:00,13.5,90,0.00,0.00,5.4,317,11.9,13.6
2023-07-29T04:00,13.4,90,0.00,0.00,5.4,322,11.2,13.8
2023-07-29T05:00,13.4,89,0.00,0.00,5.4,314,11.9,13.9
2023-07-29T06:00,13.4,86,0.00,0.00,4.7,298,13.0,14.1
2023-07-29T07:00,13.5,84,0.00,0.00,5.0,271,13.0,14.7
2023-07-29T08:00,13.9,82,0.00,0.00,5.4,264,14.0,14.9
2023-07-29T09:00,14.6,80,0.00,0.00,6.5,264,16.6,15.3
2023-07-29T10:00,14.4,78,0.00,0.00,6.8,266,16.9,15.5
2023-07-29T11:00,14.2,77,0.00,0.00,6.1,286,17.3,15.5
2023-07-29T12:00,14.5,75,0.00,0.00,7.9,324,18.7,15.5
2023-07-29T13:00,15.9,73,0.00,0.00,12.2,349,25.2,15.7
2023-07-29T14:00,15.9,68,0.00,0.00,13.0,359,27.4,15.8
2023-07-29T15:00,15.8,69,0.00,0.00,12.6,348,26.3,15.3
2023-07-29T16:00,15.2,72,0.00,0.00,11.5,359,25.9,15.5
2023-07-29T17:00,15.0,70,0.00,0.00,11.2,358,23.8,15.3
2023-07-29T18:00,14.1,74,0.00,0.00,9.4,359,21.2,14.7
2023-07-29T19:00,13.5,80,0.00,0.00,9.7,26,19.1,14.1
2023-07-29T20:00,11.9,82,0.00,0.00,8.6,45,18.0,13.3
2023-07-29T21:00,11.5,88,0.00,0.00,9.7,55,17.6,12.7
2023-07-29T22:00,10.3,90,0.00,0.00,7.9,60,17.6,12.4
2023-07-29T23:00,9.7,93,0.00,0.00,8.3,57,14.4,12.1
2023-07-30T00:00,11.1,93,0.00,0.00,8.6,66,15.8,11.3
2023-07-30T01:00,11.3,94,0.00,0.00,9.0,67,16.2,10.9
2023-07-30T02:00,11.5,94,0.00,0.00,6.8,69,15.8,10.7
2023-07-30T03:00,11.2,93,0.00,0.00,7.2,68,12.6,11.0
2023-07-30T04:00,10.7,92,0.00,0.00,6.1,62,12.6,12.3
2023-07-30T05:00,13.0,89,0.00,0.00,6.8,35,13.7,13.2
2023-07-30T06:00,13.2,86,0.00,0.00,9.4,31,19.4,13.8
2023-07-30T07:00,13.4,81,0.00,0.00,10.8,30,22.3,14.5
2023-07-30T08:00,14.6,76,0.00,0.00,9.4,21,22.3,15.1
2023-07-30T09:00,14.1,73,0.00,0.00,10.1,15,22.3,15.7
